video_id,views,collects,diggs,comments,shares
7526985012961479959,1600000,4318,74700,749,2021
7527297043128192278,1200000,962,27400,1421,423
7523435825602776342,3700000,7660,163000,3301,10800
7526270520975789334,703900,5008,101900,110,7427
7525515720940080406,1000000,4361,74900,356,2029
7526637190894439702,3700000,42900,245800,1055,37400
7527266467520220438,1200000,1785,38100,311,6641
7525923755533667607,1300000,2103,63200,760,1147
7525862791798951190,1400000,1040,52400,400,476
7526250119218449686,1300000,2096,68900,252,3152
7526539908253617430,1200000,11000,207500,923,11000
7525112409858624790,1100000,10400,198000,625,1607
7526988611837775126,1000000,6535,115700,670,21700
7526028815592738070,816900,1102,41900,160,887
7523698537234992406,3600000,2774,46000,764,9316
7520464783850654998,51800,104,686,14,2147
7527287930897976598,362100,1417,35100,304,3994
7522729747684576534,18600,55,545,10,1006
7526180922534759702,5782,27,799,116,16
7527332999424216342,28400,93,3688,28,28
7527361550848511254,3839,8,425,8,9
7526609495682845974,7263,15,248,14,14
7509841243472448790,309700,3341,37100,94,878
7505476035408956694,531300,4902,35700,252,28300
7518686623467408662,14500,203,1278,26,268
7526321003157523735,8300000,67800,1100000,4660,288100
7525190797990300933,350700,5061,39700,62,1260
7525583940590013718,1000000,1835,27100,478,6325
7526162778709724418,916500,2724,58400,2208,509
7525905591869443350,733000,1275,100100,453,3692
7525425641273969942,1500000,1419,48700,982,1033
7526701516003020054,1300000,1025,46400,297,3627
7525442434147323158,1200000,4146,73200,873,875
7526246159468252438,7700000,17200,382000,3582,6961
7526475953413885206,2000000,12900,281600,295,4733
7526655371537239352,2100000,28100,240100,914,23200
7525394226037673238,808900,3835,94200,285,656
7526164301711723798,4000000,6742,223600,1177,3104
7526998269013052694,1300000,4179,60300,4421,1084
7526887592235928854,1300000,3809,117300,2791,9822
7525762969020468502,1500000,7955,163900,3115,19500
7527282034977377558,1600000,3409,106100,183,702
7525213795791277319,31100000,260300,3200000,23800,311500
7526472952112581890,1600000,16500,291800,2479,2671
7524752698248400150,17900000,40800,624100,2275,14200
7526464665132698903,34500000,90200,2100000,8344,101100
7525817838204931350,791000,1219,22300,428,2167
7525554732149017878,838800,3310,118600,711,27100
7525873832599604502,974100,1023,63300,136,1048
7525842323725503766,11100000,70000,731300,4372,428700
7525638262464023822,48900000,279200,6400000,19700,721700
7526922965770849558,984300,2390,33900,614,1536
7524683052077813014,2200000,4947,205700,337,518
7526102610747657494,1100000,6226,145900,348,4910
7523117419045342486,2800000,1963,38300,509,785
7526565121527647510,12600000,18200,334000,1695,128000
7527692078927613206,831800,668,31900,591,401
7526326905008573718,1500000,1345,45600,240,2343
7526876130175880470,3500000,9057,172300,784,1627
7525576909711789342,10800000,6742,337900,892,3174
7519832161201999126,26600,112,590,364,88
7523143141143235862,22500,47,503,73,20
7522376404688768274,566900,401,7659,155,1152
7527346449885973792,3106,9,49,9,12
7512798741519158550,145400,550,9201,187,70
7526880442302188822,617100,2933,15200,412,484
7526911372878204182,273300,746,16600,1555,2109
7527001690550160662,1400000,7629,127600,498,10500
7504034288724266295,74100000,102600,2000000,16000,24600
7526881435597212950,399900,4645,60900,205,3915
7527333262667156758,5554,33,153,10,35
7523597527929589014,447000,3871,22600,1356,5998
7525593895540133122,749300,450,13100,26,336
7525359962432851222,820900,627,40700,421,194
7525837365420526870,1200000,2078,60200,504,1162
7525525286482480440,38300000,264500,5300000,6415,688500
7526301998841351446,813000,5760,98900,885,2777
7525709290468871446,4500000,3785,173200,422,1447
7526243361729137942,1300000,4939,148400,662,8099
7530357500676181270,5800000,7251,152700,6942,2185
7516622265094540566,9800000,26000,485300,4283,5075
7519981705139113238,876400,8551,104000,771,951
7516622265094540566,9800000,26000,485300,4283,5075
7527037708842159391,13000000,76800,1700000,6860,34200
7518799233026362646,6200000,24800,453800,5518,163800
7518799233026362646,6200000,24800,453800,5518,163800
7519981705139113238,876400,8551,104000,771,951
7520390110383312134,3800000,12300,323500,992,1923
7519981705139113238,876400,8551,104000,771,951
7498789631937301782,8400000,31000,432200,3549,4623
7518799233026362646,6200000,24800,453800,5518,163800
7520016994373045510,55200000,29900,689900,3656,11300
7525041808120843542,17900000,44800,1300000,3079,22500
7519981705139113238,876400,8551,104000,771,951
7518799233026362646,6200000,24800,453800,5518,163800
7519981705139113238,876400,8551,104000,771,951
7498789631937301782,8400000,31000,432200,3549,4623
7530714527151803678,3800000,14700,354800,7674,4706
7518799233026362646,6200000,24800,453800,5518,163800
7516622265094540566,9800000,26000,485300,4284,5075
7519981705139113238,876400,8551,104000,771,951
7500238054305631493,72900000,308800,7000000,14100,184900
7530763992113909023,1200000,6298,150300,1415,1629
7520390110383312134,3800000,12300,323500,992,1923
7518799233026362646,6200000,24800,453800,5518,163800
7529198821474192662,8900000,38800,1100000,2882,15500
7518799233026362646,6200000,24800,453800,5518,163800
7525041808120843542,17900000,44800,1300000,3079,22500
7498789631937301782,8400000,31000,432200,3549,4624
7519981705139113238,876400,8551,104000,771,951
7519981705139113238,876400,8551,104000,771,951
7516622265094540566,9800000,26000,485300,4284,5075
7526685077296647455,9600000,38300,739000,5270,9009
7519981705139113238,876400,8551,104000,771,951
7519981705139113238,876400,8551,104000,771,951
7519981705139113238,876400,8551,104000,771,951
7526685077296647455,9600000,38300,739100,5270,9010
7516622265094540566,9800000,26000,485300,4284,5075
7498789631937301782,8400000,31000,432200,3549,4624
7518799233026362646,6200000,24800,453800,5518,163800
7518799233026362646,6200000,24800,453800,5518,163800
7516622265094540566,9800000,26000,485300,4284,5075
7518799233026362646,6200000,24800,453800,5518,163800
7519981705139113238,876400,8551,104000,771,951
7519981705139113238,876400,8551,104000,771,951
7516622265094540566,9800000,26000,485300,4285,5075
7498789631937301782,8400000,31000,432200,3549,4624
7516615886258588950,3000000,8613,175200,1810,3161
7516615886258588950,3000000,8613,175200,1810,3161
7518799233026362646,6200000,24800,453800,5518,163800
7519981705139113238,876400,8551,104000,771,951
7499136794139708694,7500000,26300,329400,5413,14000
7516622265094540566,9800000,26000,485300,4285,5075
7519981705139113238,876400,8551,104000,771,951
7530357500676181270,5800000,7254,152800,6944,2185
7519981705139113238,876400,8551,104000,771,951
7529637423366556950,396800,1087,37000,101,67
7519981705139113238,876400,8551,104000,771,951
7529940066978778390,5000000,13500,210600,815,19000
7526685077296647455,9600000,38300,739400,5273,9014
7516615886258588950,3000000,8613,175200,1810,3161
7521666668246961430,2300000,13000,167300,2029,67600
7516615886258588950,3000000,8613,175200,1810,3161
7516615886258588950,3000000,8613,175200,1810,3161
7529744962682948870,297200000,724200,13900000,85500,4500000
7519981705139113238,876400,8551,104000,771,951
7525041808120843542,17900000,44800,1300000,3079,22500
7519981705139113238,876400,8551,104000,771,951
7519981705139113238,876400,8551,104000,771,951
7530588626183343382,3600000,11300,188700,1928,21300
7502529564002782487,918300,1527,35000,486,289
7518799233026362646,6200000,24800,453800,5518,163800
7516615886258588950,3000000,8613,175200,1810,3161
7516615886258588950,3000000,8613,175200,1810,3161
7516615886258588950,3000000,8613,175200,1810,3161
7519981705139113238,876400,8551,104000,771,951
7529854406465015062,3300000,10500,137900,1687,5278
7516615886258588950,3000000,8613,175200,1810,3161
7516615886258588950,3000000,8613,175200,1810,3161
7516615886258588950,3000000,8613,175200,1810,3161
7519981705139113238,876400,8551,104000,771,951
7528888745299283222,2800000,14100,380600,754,9405
7520390110383312134,3800000,12300,323500,992,1923
7516615886258588950,3000000,8613,175200,1810,3161
7516615886258588950,3000000,8613,175200,1810,3161
7526685077296647455,9600000,38300,739700,5274,9016
7516615886258588950,3000000,8614,175200,1810,3161
7531379138968538390,6500000,20700,435100,1634,10400
7532464411512933654,4500000,38100,621600,1825,4237
7533231674411601174,10600000,47000,394900,6003,144400
7531805140089670934,3200000,4776,143600,3052,2512
7531719408578874657,10300000,18300,303400,2537,28700
7531386836267093270,4700000,12500,224400,3220,23100
7532105932562517270,2800000,44800,423400,1317,76600
7532501194552380679,2900000,14100,43500,1316,17600
7532868256961432854,3300000,4536,125200,4825,16400
7532900802801700118,2800000,33700,428800,2235,71800
7532463845349281046,3500000,19700,441500,1600,39900
7532086048709414166,3400000,19800,352900,3164,21000
7531812920099917078,2100000,5558,95200,608,13600
7534076649336343830,873800,3004,89700,666,414
7534076649336343830,873800,3005,89700,666,414
7534076649336343830,873900,3005,89700,666,414
7528103843960343830,898500,6024,76900,1676,1961
7533668780409457942,2900000,14200,330900,1059,5020
7528103843960343830,898500,6024,76900,1676,1961
7534076649336343830,874000,3005,89700,666,414
7526240447497309458,27200000,140700,2900000,7014,41300
7526240447497309458,27200000,140700,2900000,7014,41300
7526240447497309458,27200000,140700,2900000,7014,41300
7531044716159208726,2000000,7091,232600,639,2591
7526240447497309458,27200000,140700,2900000,7014,41300
7534076649336343830,874200,3005,89700,666,415
7534076649336343830,874200,3005,89700,666,415
7533648869184359702,1500000,6103,157700,1075,1128
7531044716159208726,2000000,7091,232600,639,2591
7533648869184359702,1500000,6103,157700,1075,1128
7534076649336343830,874400,3005,89700,666,415
7526240447497309458,27200000,140700,2900000,7014,41300
7534076649336343830,874500,3005,89700,666,415
7528103843960343830,898500,6024,76900,1676,1961
7534076649336343830,874500,3005,89700,666,415
7534076649336343830,874600,3005,89700,666,415
7534076649336343830,874600,3005,89700,666,415
7532898336269962518,2400000,24400,343700,6613,1594
7529189388408917270,2900000,26300,398200,5076,1866
7532529513977089302,3100000,31700,427800,5096,1904
7532898336269962518,2400000,24400,343700,6613,1594
7533677744312356118,2400000,14900,360700,976,11600
7534076649336343830,874800,3005,89800,666,415
7532898336269962518,2400000,24400,343700,6613,1594
7534076649336343830,874900,3006,89800,666,415
7531044716159208726,2000000,7091,232600,639,2591
7531044716159208726,2000000,7091,232600,639,2591
7533668780409457942,2900000,14200,331000,1060,5021
7533648869184359702,1500000,6106,157700,1076,1128
7534076649336343830,875000,3007,89800,666,415
7534076649336343830,875000,3007,89800,666,415
7533648869184359702,1500000,6106,157700,1076,1128
7534011985353116950,1600000,19700,274300,2356,906
7534076649336343830,875100,3007,89800,666,415
7531044716159208726,2000000,7091,232600,639,2591
7532898336269962518,2400000,24400,343700,6613,1594
7534011985353116950,1600000,19700,274300,2356,906
7531044716159208726,2000000,7091,232600,639,2591
7531044716159208726,2000000,7091,232600,639,2591
7529189388408917270,2900000,26300,398200,5076,1866
7528491013149560087,947800,3640,56900,435,471
7534076649336343830,875300,3007,89800,666,415
7533648869184359702,1500000,6107,157700,1076,1128
7534076649336343830,875300,3007,89800,666,415
7531044716159208726,2000000,7091,232600,639,2591
7526240447497309458,27200000,140700,2900000,7014,41300
7526240447497309458,27200000,140700,2900000,7014,41300
7531044716159208726,2000000,7091,232600,639,2591
7534011985353116950,1600000,19700,274300,2356,906
7534011985353116950,1600000,19700,274300,2356,906
7534076649336343830,875600,3007,89800,667,415
7534076649336343830,875600,3007,89800,667,415
7531044716159208726,2000000,7091,232600,639,2591
7531044716159208726,2000000,7091,232600,639,2591
7529189388408917270,2900000,26300,398200,5076,1866
7526240447497309458,27200000,140700,2900000,7014,41300
7534076649336343830,875800,3008,89800,667,415
7526240447497309458,27200000,140700,2900000,7014,41300
7533648869184359702,1500000,6108,157800,1078,1129
7526240447497309458,27200000,140700,2900000,7014,41300
7534011985353116950,1600000,19700,274300,2356,906
7532898336269962518,2400000,24400,343700,6613,1594
7532898336269962518,2400000,24400,343700,6613,1594
7526240447497309458,27200000,140700,2900000,7014,41300
7534076649336343830,876100,3008,89800,667,415
7528103843960343830,898600,6024,76900,1676,1961
7528103843960343830,898600,6024,76900,1676,1961
7528103843960343830,898600,6024,76900,1676,1961
